artist,bio,Image URL,key
Justin Bieber,"Justin Drew Bieber ( BEE-bər; born March 1, 1994) is a Canadian singer. Regarded as a pop icon, he is recognized for his multi-genre musical performances. He was discovered by record executive Scooter Braun in 2008 and subsequently brought to the United States by singer Usher, both of whom formed the record label RBMG Records to sign Bieber in October of that year. His debut extended play (EP), My World (2009), was met with international recognition and established him as a teen idol.
Bieber was",https://upload.wikimedia.org/wikipedia/commons/d/da/Justin_Bieber_in_2015.jpg,justinbieber
Kendrick Lamar,"Kendrick Lamar Duckworth (born June 17, 1987) is an American rapper, songwriter and record producer. Regarded as one of the greatest rappers of all time, he was awarded the 2018 Pulitzer Prize for Music, becoming the first musician outside of the classical and jazz genres to receive the award.
Born in Compton, California, Lamar began releasing music under the stage name K.Dot while attending high school. He signed with Top Dawg Entertainment (TDE) in 2005 and co-founded the hip hop supergroup Bl",https://upload.wikimedia.org/wikipedia/commons/7/76/Kendrick_Lamar_2018_Pulitzer_Prize_ceremony_%283x4_cropped%29.jpg,kendricklamar
Gorillaz,"Gorillaz are an English virtual band created by musician Damon Albarn and artist Jamie Hewlett in London, England in 1998. The band primarily consists of four fictional members: 2-D (vocals, keyboards), Murdoc Niccals (bass guitar), Noodle (guitar, keyboards, vocals) and Russel Hobbs (drums). Their universe is presented in media such as music videos, interviews, comic strips and short cartoons. Gorillaz's music has featured collaborations with a wide range of musicians and featured artists, with",https://via.placeholder.com/160,gorillaz
Travis Scott,"Jacques Bermon Webster III (born April 30, 1991), known professionally as Travis Scott (formerly stylized as Travi$ Scott), is an American rapper, singer, songwriter, and record producer. Scott has had five number-one hits on the U.S. Billboard Hot 100 chart, along with a total of over one hundred charting songs. In addition to ten Grammy Award nominations, he has won a Latin Grammy Award, Billboard Music Award, MTV Video Music Award, and several BET Hip Hop Awards. Scott's musical style has bee",https://upload.wikimedia.org/wikipedia/commons/9/96/2025-0120_Cole_Gahagan_Michael_Rubin_Travis_Scott_%28cropped%29.jpg,travisscott
Yot Club,"John Ryan Kaiser, known professionally as Yot Club, is an American singer-songwriter and producer from Mississippi. He is best known for his single ""YKWIM?"", which was certified platinum by the Recording Industry Association of America in November 2022.",https://via.placeholder.com/160,yotclub
Hozier,"Andrew John Hozier-Byrne (born 17 March 1990), known professionally as Hozier ( HOH-zee-ər), is an Irish musician. His music primarily draws from folk, soul and blues, often using religious and literary themes and taking political or social justice stances.
His debut single, ""Take Me to Church"" (2013), became a rock radio hit in the U.S., peaked at number two on the Billboard Hot 100 and was certified multi-platinum in several countries. His eponymous debut studio album (2014) has been certified",https://upload.wikimedia.org/wikipedia/commons/1/15/Hozier_2015_01_%28cropped%29.jpg,hozier
Capital Cities,,https://via.placeholder.com/160,capitalcities
LE SSERAFIM,,https://via.placeholder.com/160,lesserafim
Lord Huron,"Lord Huron is a Los Angeles-based American indie rock band composed of Mark Barry (drums, percussion), Miguel Briseño (bass, keyboard, theremin), Tom Renaud (guitar) and founder Ben Schneider (guitar, lead vocals). They released their debut album Lonesome Dreams in 2012, their second album Strange Trails in 2015, their third album Vide Noir in 2018 and their fourth and most recent album Long Lost in 2021.
Lord Huron combines country, western, folk rock, rock and roll, pop melodies and surf rock ",https://upload.wikimedia.org/wikipedia/commons/f/f8/Lord_Huron.jpg,lordhuron
Kenshi Yonezu,"Kenshi Yonezu (米津 玄師, Yonezu Kenshi, born March 10, 1991) is a Japanese singer and songwriter. He started releasing Vocaloid music under the stage name Hachi (ハチ) in 2009. In 2012, he debuted under his real name, releasing music with his own voice. He has sold at least 4.2 million physical copies and over 7 million digital copies in Japan.
His 2022 single ""Kick Back"" is his most successful single to date outside Japan, debuting on international charts including UK Rock & Metal Singles and US Hot",https://via.placeholder.com/160,kenshiyonezu
MGMT,"MGMT () is an American rock band formed in 2002 in Middletown, Connecticut. It was founded by singers and multi-instrumentalists Andrew VanWyngarden and Ben Goldwasser.
Originally signed to Cantora Records by the nascent label's co-founder, NYU undergrad Will Griggs, MGMT later signed with Columbia and RED Ink in 2006 and released their debut album Oracular Spectacular the next year. After the release of Oracular Spectacular, Richardson, Berman and Matthew Asti joined the core band in the studio",https://upload.wikimedia.org/wikipedia/commons/b/b2/MGMT_Osheaga_%28cropped%29.jpg,mgmt
Charlie Puth,"Charles Otto Puth Jr. (; born December 2, 1991) is an American singer, songwriter, and record producer. His initial exposure came through the viral success of his song covers uploaded to YouTube. Puth signed with the record label eleveneleven in 2011 after performing on The Ellen DeGeneres Show, during which he contributed songwriting and production work for other artists.
Puth signed to Atlantic Records and Artist Partner Group to release his debut single, ""Marvin Gaye"" (featuring Meghan Traino",https://upload.wikimedia.org/wikipedia/commons/c/c2/Charlie_Puth_2022.jpg,charlieputh
Journey,"Journey or journeying may refer to:

Travel, the movement of people between distant geographical locations
Day's journey, a measurement of distance
Road trip, a long-distance journey on the road",https://via.placeholder.com/160,journey
Future,"The future is the time after the past and present. Its arrival is considered inevitable due to the existence of time and the laws of physics. Due to the apparent nature of reality and the unavoidability of the future, everything that currently exists and will exist can be categorized as either permanent, meaning that it will exist forever, or temporary, meaning that it will end. In the Occidental view, which uses a linear conception of time, the future is the portion of the projected timeline th",https://upload.wikimedia.org/wikipedia/commons/0/04/Zeitpyramide_2023_B.jpg,future
TV Girl,"TV Girl is an American indie pop band from San Diego, California, consisting of lead vocalist Brad Petering, drummer Jason Wyman, and keyboardist Wyatt Harmon. 
The band released its first three EPs in 2010 and a mixtape in 2012. It followed this with its debut album, French Exit, in 2014. Their second album, Who Really Cares, was released in 2016, with further albums following in 2018 (Death of a Party Girl) and 2023 (Grapes Upon the Vine), alongside three collab albums: Maddie Acid's Purple He",https://upload.wikimedia.org/wikipedia/commons/4/40/TV_Girl_au_Casa_Del_Popolo_--_1.jpg,tvgirl
Mitski,"Mitski Miyawaki (born Mitsuki Laycock; September 27, 1990), known professionally as Mitski, is an American singer-songwriter. She self-released her first two albums, Lush (2012), and Retired from Sad, New Career in Business (2013), while studying studio composition at Purchase College's Conservatory of Music. The albums were originally made as her senior project. Her third studio album, Bury Me at Makeout Creek, was released in 2014 on the label Double Double Whammy.
Mitski signed with Dead Ocea",https://upload.wikimedia.org/wikipedia/commons/5/5b/MitskiUnionChap111023_%2813_of_30%29_%2853252051563%29_%28cropped%29.jpg,mitski
System Of A Down,,https://via.placeholder.com/160,systemofadown
Labrinth,"Timothy Lee McKenzie (born 4 January 1989), better known by his stage name Labrinth, is an English singer, songwriter, rapper, and record producer. Labrinth signed as a recording artist with Simon Cowell's record label Syco Music in 2010, initially collaborating with the English rapper Tinie Tempah. He appeared as a featured artist: uncredited on the single ""Pass Out"", but later officially on ""Frisky""; then he released his first solo single, ""Let the Sun Shine"" in September. All three songs peak",https://upload.wikimedia.org/wikipedia/commons/4/4a/Labrinth_portrait_%28cropped%29.jpg,labrinth
AP Dhillon,"Amritpal Singh ""AP"" Dhillon is an Indo-Canadian rapper, singer, and record producer associated with Punjabi music. Five of his singles have peaked on the Official Charts Company UK Asian and Punjabi charts, while ""Majhail"" and ""Brown Munde"" have topped Billboard charts. Dhillon, alongside his label-mates Gurinder Gill, Shinda Kahlon, and Gminxr, works as a group under their label, Run-Up Records.

",https://upload.wikimedia.org/wikipedia/commons/9/95/AP_Dhillon_CA.jpg,apdhillon
Sam Smith,"Samuel Frederick Smith (born 19 May 1992) is an English singer and songwriter. In  2012, they rose to prominence when they featured on Disclosure's breakthrough single ""Latch"", which peaked at number eleven on the UK Singles Chart. The following year, they featured on Naughty Boy's single ""La La La"", which became a number one single in the UK.
Smith's debut studio album, In the Lonely Hour (2014), was released through Capitol Records UK and debuted at number one on the UK Albums Chart. The album",https://upload.wikimedia.org/wikipedia/commons/0/0c/Sam_Smith_Lollapalooza_2015-9_%28cropped%29.jpg,samsmith
The Rare Occasions,"The Rare Occasions are an American indie rock band, formed in Somerville, MA in 2012. Current members are Brian McLaughlin (vocals, guitar), Jeremy Cohen (bass guitar, backup vocals) and Luke Imbusch (drums, backup vocals). Lead guitarist Peter Stone left in 2018. The band's debut release was the Demo Recordings EP (2012). In 2016, Futureproof was released as a fourth EP. ""Notion"", a song from the EP, went viral on TikTok in October 2021. Their most recent release has been the album ""Through Moo",https://via.placeholder.com/160,therareoccasions
Nirvana,"Nirvana, in the Indian religions (Jainism, Hinduism, Buddhism, and Sikhism), is the concept of an individual's passions being extinguished as the ultimate state of salvation, release, or liberation from suffering (duḥkha) and from the cycle of birth and rebirth (saṃsāra).
In Indian religions, nirvana is synonymous with moksha and mukti. All Indian religions assert it to be a state of perfect quietude, freedom, and highest happiness; liberation from attachment and worldly suffering; and the endin",https://via.placeholder.com/160,nirvana
50 Cent,"Curtis James Jackson III (born July 6, 1975), known professionally as 50 Cent, is an American rapper, actor, and television producer. Born in Queens, a borough of New York City, Jackson began pursuing a musical career in 1996. In 1999–2000, he recorded his debut album Power of the Dollar for Columbia Records; however, he was struck by nine bullets during a shooting in May 2000, causing its release to be cancelled and Jackson to be dropped from the label. His 2002 mixtape, Guess Who's Back?, was ",https://upload.wikimedia.org/wikipedia/commons/0/0c/Curtis_%2250_Cent%22_Jackson_visits_Barksdale_AFB_%285%29_%28cropped%29.jpg,50cent
WALK THE MOON,,https://via.placeholder.com/160,walkthemoon
